,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.059718751907348634,0.02398659257715734,0.7824450969696045,0.05290943202797015,3,uniform,"{'n_neighbors': 3, 'weights': 'uniform'}",-0.05192761770662635,-0.05449776187223559,-0.04949099649022897,-0.05286018860122421,-0.054605305055805506,-0.052676373945224134,0.0018856978800127426,14,-0.026404282389931442,-0.026219272937549644,-0.02716236459162224,-0.02628513075114767,-0.026358296761964065,-0.026485869486443013,0.0003440775033068714
1,0.046953582763671876,0.005088589483506944,0.8511162281036377,0.07007821394502871,3,distance,"{'n_neighbors': 3, 'weights': 'distance'}",-0.05151835426179745,-0.05409370146067944,-0.049041724317165726,-0.05246541947591325,-0.054260199572168835,-0.05227587981754493,0.0019137153636409412,13,-8.729212087432627e-16,-8.771266810151803e-16,-8.89823985650044e-16,-8.765502532388103e-16,-9.09008783768915e-16,-8.850861824832424e-16,1.325850646868684e-17
2,0.04794087409973145,0.006801337805102559,0.8567512035369873,0.09055976178251701,4,uniform,"{'n_neighbors': 4, 'weights': 'uniform'}",-0.051096913061387375,-0.0507798107484157,-0.047360656182466605,-0.04934444021749809,-0.04970126726343334,-0.04965661749464022,0.0013196136560473595,12,-0.02958830607553857,-0.029217654147798373,-0.03031482822586929,-0.029789123280302268,-0.029492498602863636,-0.029680482066474428,0.00036667201733514505
3,0.04961347579956055,0.006141069934145746,0.9010262966156006,0.08402032214257124,4,distance,"{'n_neighbors': 4, 'weights': 'distance'}",-0.05056809395633271,-0.050324857546747634,-0.0468230290502667,-0.04896906673371025,-0.04935543541994807,-0.04920809654140107,0.0013314758009851772,11,-1.6808108869135342e-15,-1.695314102984977e-15,-1.7270785560607841e-15,-1.7247064465565265e-15,-1.7513392589354343e-15,-1.7158498502902514e-15,2.495382587336373e-17
4,0.04762120246887207,0.0030856665689338804,0.9049018383026123,0.03917167922769802,5,uniform,"{'n_neighbors': 5, 'weights': 'uniform'}",-0.04917363057126041,-0.04904518364450757,-0.045044254859450475,-0.04791065535174159,-0.04811483332191297,-0.047857711549774605,0.00149172289967551,10,-0.0315880929114965,-0.031261426714007966,-0.0326112786955498,-0.03213514031104031,-0.03162941203841725,-0.03184507013410237,0.00047421548185954407
5,0.0410771369934082,0.004013191016971698,0.7906754016876221,0.08872883632702971,5,distance,"{'n_neighbors': 5, 'weights': 'distance'}",-0.04862916656172797,-0.04859750142284402,-0.04452186241653863,-0.04746594069817752,-0.047733515414047044,-0.04738959730266704,0.0015062254592218627,9,-2.805653258494497e-15,-2.768697262714023e-15,-2.8481984746563867e-15,-2.838246042877591e-15,-2.8653138189921538e-15,-2.8252217715469305e-15,3.4301252454420616e-17
6,0.041878557205200194,0.0046272300352065915,0.7840962409973145,0.06406518178670649,7,uniform,"{'n_neighbors': 7, 'weights': 'uniform'}",-0.047460041793983145,-0.04669632976612074,-0.04275228233646726,-0.0459554738503954,-0.04702652161446221,-0.04597812987228575,0.0016862742894269234,8,-0.03375777154203785,-0.033909878550649544,-0.03497105217386073,-0.03423460833843472,-0.0342979644305318,-0.03423425500710293,0.0004193293832777916
7,0.04177002906799317,0.002335868065314571,0.7876801490783691,0.042431410689889336,7,distance,"{'n_neighbors': 7, 'weights': 'distance'}",-0.04685485034137905,-0.046227363986764004,-0.042206136195809485,-0.04545642129602599,-0.04651996772889523,-0.045452947909774756,0.0016879206351477253,6,-5.660011615648946e-15,-5.744341733397539e-15,-5.8190846613288234e-15,-5.696148734172327e-15,-5.8850034413968835e-15,-5.760918037188904e-15,8.177100472652739e-17
8,0.03959493637084961,0.002471318736567438,0.7712555408477784,0.06947454342483984,8,uniform,"{'n_neighbors': 8, 'weights': 'uniform'}",-0.047090114717527484,-0.04569042635296647,-0.04191015462739278,-0.04607841533637332,-0.047142962630525954,-0.0455824147329572,0.001921022976210627,7,-0.034512560752903786,-0.03489554850898029,-0.0358883216883067,-0.035254258270257174,-0.035327924539873976,-0.03517572275206439,0.00045943702492993543
9,0.03869190216064453,0.0024037086382708564,0.7476099491119385,0.023895295791468128,8,distance,"{'n_neighbors': 8, 'weights': 'distance'}",-0.046445088197041406,-0.04524880291996428,-0.041366755174421475,-0.04553151053687784,-0.04657484807924417,-0.04503340098150983,0.001903035603896384,3,-7.430398532729838e-15,-7.630586171890035e-15,-7.677966857691552e-15,-7.581685064135585e-15,-7.834765025022592e-15,-7.63108033029392e-15,1.3145274565641717e-16
10,0.039695024490356445,0.0013305565410295323,0.7579586982727051,0.038606262907004765,9,uniform,"{'n_neighbors': 9, 'weights': 'uniform'}",-0.0470361410629457,-0.04564746066855451,-0.041397270131526824,-0.04566837093676598,-0.0467697563619213,-0.04530379983234286,0.0020328317121564216,5,-0.0352112052095135,-0.035515139541236376,-0.03678989292237982,-0.036078431501478596,-0.03614001659117591,-0.03594693715315685,0.0005464239256200369
11,0.037318849563598634,0.002352044250108692,0.7425864219665528,0.022010807302733262,9,distance,"{'n_neighbors': 9, 'weights': 'distance'}",-0.04639570111564095,-0.045144467647545775,-0.04084413567468171,-0.04509497493546971,-0.046176734305215794,-0.04473120273571079,0.00201358013562085,2,-9.587141119395916e-15,-9.769337433244006e-15,-9.871436642998e-15,-9.696107517004717e-15,-1.0024969833535535e-14,-9.789798509235635e-15,1.498245720633085e-16
