,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,59.973099660873416,0.7332193779051757,0.03138117790222168,0.001203439248721517,squared_error,10,"{'criterion': 'squared_error', 'n_estimators': 10}",-0.01588872928085689,-0.014536056749105334,-0.01493778825986193,-0.01611480253395639,-0.01389950318485763,-0.015075376001727637,0.0008287850863747479,9,-0.002936251916800975,-0.0029414699387784694,-0.0029823824735000495,-0.003062502961446368,-0.0031056883979490328,-0.003005659137694979,6.740399375625757e-05
1,90.8956745147705,1.8606938347428454,0.04035806655883789,0.009431971687910833,squared_error,15,"{'criterion': 'squared_error', 'n_estimators': 15}",-0.014658631880686375,-0.013539591081285583,-0.014192624954848894,-0.015775235204397494,-0.013069821478782839,-0.014247180920000237,0.0009374515215331328,7,-0.002648618297702649,-0.002500037035757088,-0.0025320540032541927,-0.002628354148735625,-0.0026202407000039158,-0.0025858608370906942,5.8629439045253336e-05
2,124.47421998977661,1.0040314562928065,0.05204596519470215,0.011761017135989349,squared_error,20,"{'criterion': 'squared_error', 'n_estimators': 20}",-0.014481579196766873,-0.013650792920951244,-0.014036837810331024,-0.015142935528269504,-0.01281124765347939,-0.014024678621959608,0.0007837869254224896,6,-0.002408430545494992,-0.0023063141850658605,-0.002363909695200364,-0.0024066975887033284,-0.002415847746952525,-0.0023802399522834137,4.121729604631786e-05
3,153.70669369697572,2.9332347282443427,0.07055716514587403,0.014901727154016553,squared_error,25,"{'criterion': 'squared_error', 'n_estimators': 25}",-0.014157650477368122,-0.013384791241781506,-0.01337755206113919,-0.015021016561460288,-0.012950014148493099,-0.01377820489804844,0.0007334516612139559,5,-0.002231012787977606,-0.0021767528451561995,-0.0022109384505829507,-0.0022488472207426212,-0.002311153734874551,-0.002235741007866785,4.4667613461664515e-05
4,188.8702435016632,0.7455898271692785,0.08252272605895997,0.028305639657330017,squared_error,30,"{'criterion': 'squared_error', 'n_estimators': 30}",-0.014150168443917512,-0.013116732126642048,-0.013372376880063713,-0.014703189089847055,-0.012778336855416956,-0.013624160679177457,0.0007038868144615516,2,-0.0021554654689186553,-0.0020803659753669567,-0.002108386271402488,-0.0021605729448968113,-0.0021642515647446467,-0.0021338084450659113,3.350979901589178e-05
5,64.4410740852356,0.7360671573881573,0.04802794456481933,0.01663940053640022,friedman_mse,10,"{'criterion': 'friedman_mse', 'n_estimators': 10}",-0.015488376443736766,-0.015024892429699458,-0.01498241557087224,-0.016598977352744123,-0.013753414088435681,-0.015169615177097653,0.0009172021439127765,10,-0.0030156483076075862,-0.0029234878214956447,-0.0029208947451088503,-0.003062562669971275,-0.002951218222270942,-0.00297476235329086,5.5615968565013277e-05
6,98.16535568237305,1.4824693543206577,0.06581168174743653,0.015332155812257066,friedman_mse,15,"{'criterion': 'friedman_mse', 'n_estimators': 15}",-0.014834494808791348,-0.013830178503159424,-0.014518703313181459,-0.015475700474315672,-0.013096344056306716,-0.014351084231150923,0.000821250183737919,8,-0.0025842409607019254,-0.0025779239580168076,-0.0024874785759021745,-0.002561252954777252,-0.0025050009121962437,-0.0025431794723188806,3.9446338733727504e-05
7,130.03727674484253,2.1114371722554353,0.061263751983642575,0.01502958704364122,friedman_mse,20,"{'criterion': 'friedman_mse', 'n_estimators': 20}",-0.014171815515553226,-0.013081940582910963,-0.013212549826759372,-0.014762069230809013,-0.01307559191092837,-0.01366079341339219,0.0006859162814401872,4,-0.002371871412651957,-0.0023137250409115905,-0.0023338249468515156,-0.0023685226317756674,-0.002413044581693683,-0.0023601977227768827,3.4215794926530414e-05
8,163.38821563720703,0.6042487501620729,0.06957077980041504,0.017087108723027454,friedman_mse,25,"{'criterion': 'friedman_mse', 'n_estimators': 25}",-0.014158205026358046,-0.013098735605166542,-0.01356143651555227,-0.014449526084098245,-0.012960861395966602,-0.013645752925428342,0.0005803571416144875,3,-0.002203361431436468,-0.0022742320280195356,-0.002235403081729574,-0.0022075905163225487,-0.0023376371848272282,-0.002251644848467071,4.9881319389967936e-05
9,195.369775724411,1.3481831254813574,0.07999100685119628,0.01131132310211078,friedman_mse,30,"{'criterion': 'friedman_mse', 'n_estimators': 30}",-0.014445398778303553,-0.013112357571293207,-0.013214453857762359,-0.014759729367309465,-0.012374661228549388,-0.013581320160643595,0.0008883493331628869,1,-0.002179522794665669,-0.0021034681804667807,-0.002139022101486766,-0.0021193394163821553,-0.0021301165046450693,-0.002134293799529288,2.553163135757541e-05
