,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,45.29701743125916,4.490208533720066,0.030414390563964843,0.007346564188498351,squared_error,10,"{'criterion': 'squared_error', 'n_estimators': 10}",-0.015800447148937233,-0.01425700083449788,-0.015345687304313878,-0.016140791280196676,-0.014348436130241822,-0.015178472539637496,0.0007588071026112133,9,-0.0030531838322118876,-0.0030558395617620742,-0.0030643980501310394,-0.0029189329943515876,-0.003103151988169667,-0.003039101285325251,6.27077746773459e-05
1,65.55585579872131,1.2275911532892059,0.03078351020812988,0.006169196829141129,squared_error,15,"{'criterion': 'squared_error', 'n_estimators': 15}",-0.01495849127052628,-0.013803724965107076,-0.014570415530299677,-0.015497506169364478,-0.013392052427520191,-0.014444438072563539,0.0007625093125533819,8,-0.002574229120388964,-0.0025415542045059683,-0.0025355544934736332,-0.0025836304048583547,-0.0026379023317137144,-0.002574574110988127,3.662087872379373e-05
2,83.96001954078675,2.1942061336783434,0.04010043144226074,0.012708800063899217,squared_error,20,"{'criterion': 'squared_error', 'n_estimators': 20}",-0.014512735599150948,-0.013567154250093772,-0.013476338961131288,-0.014863650007523908,-0.013117162954240688,-0.013907408354428122,0.0006643644545263025,5,-0.0024413747325597365,-0.0022406036241305527,-0.0022859162722122413,-0.0023966860636379025,-0.0023714332513507844,-0.0023472027887782433,7.351664276785346e-05
3,107.68388085365295,1.275093276898269,0.04811773300170898,0.010500821295848724,squared_error,25,"{'criterion': 'squared_error', 'n_estimators': 25}",-0.014257465769459722,-0.013340869851008545,-0.01335336561767433,-0.014531695588575958,-0.012088618887887143,-0.013514403142921138,0.0008574303023321796,2,-0.0022837834785990703,-0.0021977254202839975,-0.0021612211390660617,-0.0022265900342290936,-0.0022321158388374724,-0.0022202871822031393,4.051975634231059e-05
4,127.60445790290832,1.114439828699959,0.04734315872192383,0.012128089451046944,squared_error,30,"{'criterion': 'squared_error', 'n_estimators': 30}",-0.013682058563863505,-0.013041339244545737,-0.013441273890014852,-0.015335539346737034,-0.012145442776622018,-0.01352913076435663,0.0010437193801907851,3,-0.0022344152871267365,-0.0020671268070532856,-0.0021019188348669077,-0.0021155799803956746,-0.002166213176815601,-0.0021370508172516406,5.816339645033206e-05
5,44.01140575408935,1.6413353093718355,0.022131061553955077,0.00042216829977004895,friedman_mse,10,"{'criterion': 'friedman_mse', 'n_estimators': 10}",-0.016296863502574074,-0.014895297285480606,-0.015013307330324686,-0.01651993299292056,-0.014506934297857517,-0.015446467081831488,0.0008061811833054501,10,-0.0030159984270093864,-0.003081596591115807,-0.0030903619190559973,-0.002937473275113315,-0.00316162958421487,-0.0030574119593018752,7.5673348317758e-05
6,66.51109700202942,1.5545301902346127,0.029910802841186523,0.005519662514590539,friedman_mse,15,"{'criterion': 'friedman_mse', 'n_estimators': 15}",-0.014179285123924508,-0.013329335015630306,-0.014263164143066952,-0.015492860082203172,-0.013059225147135931,-0.014064773902392174,0.0008536861601054465,6,-0.0025147976461810536,-0.002519818852364563,-0.0025513317871295443,-0.0025435928563364114,-0.0026183369479151155,-0.0025495756179853375,3.704583777903255e-05
7,86.761434841156,2.4756400507014513,0.04298181533813476,0.012163129974045495,friedman_mse,20,"{'criterion': 'friedman_mse', 'n_estimators': 20}",-0.014133368645221831,-0.013844275738400769,-0.014182186806802267,-0.01571497407276488,-0.012835574830988242,-0.014142076018835598,0.0009242643931900325,7,-0.0023986791376349684,-0.0023258395701837957,-0.0023914271631244413,-0.0023774047107314976,-0.002438423971064382,-0.002386354910547817,3.641706709415202e-05
8,112.13883242607116,5.214578952323764,0.04097833633422852,0.008818506522821606,friedman_mse,25,"{'criterion': 'friedman_mse', 'n_estimators': 25}",-0.014292063776180506,-0.01282602996413412,-0.014299697204723995,-0.014802691241587571,-0.012465415534466399,-0.013737179544218516,0.0009173020288083573,4,-0.0022742765208340955,-0.002162821965421626,-0.0021999554499512273,-0.0022392609433725397,-0.00226304886264742,-0.0022278727484453817,4.130699701787286e-05
9,134.84037895202636,2.622296038570211,0.05880403518676758,0.014253768592431146,friedman_mse,30,"{'criterion': 'friedman_mse', 'n_estimators': 30}",-0.013803290388442264,-0.012676566038782372,-0.012956656463807717,-0.014628057477964097,-0.012739348537870742,-0.01336078378137344,0.0007509260002579021,1,-0.00219524365922197,-0.0020636851965675435,-0.0020795648967179654,-0.0021258779477131627,-0.0021912763385954653,-0.0021311296077632215,5.470555508219483e-05
